state,date,sector,supply
Sarawak,2019-09-01,local_private,13.03779561047794
Pahang,2019-09-01,local_private,12.312172878851436
W.P. Labuan,2019-09-01,local_private,11.74267865782406
Selangor,2019-09-01,local_private,11.073739022217621
Perak,2019-09-01,local_private,12.158887719165016
Pulau Pinang,2019-09-01,local_private,10.546836177634663
Perlis,2019-09-01,local_private,14.575382519737406
Melaka,2019-09-01,local_private,13.732378164117701
Sabah,2019-09-01,local_private,12.142451480434056
Johor,2019-09-01,local_private,14.078626424467076
Kelantan,2019-10-01,local_private,12.393849318895187
Negeri Sembilan,2019-10-01,local_private,14.245254934702068
Terengganu,2019-10-01,local_private,15.388446299177895
Kedah,2019-10-01,local_private,13.8588387332328
Sarawak,2019-10-01,local_private,12.088766189482179
Pahang,2019-10-01,local_private,10.92656239236187
W.P. Labuan,2019-10-01,local_private,15.36033125804999
Selangor,2019-10-01,local_private,12.567063727338514
Perak,2019-10-01,local_private,11.625344554612173
Pulau Pinang,2019-10-01,local_private,15.469186785992958
Perlis,2019-10-01,local_private,11.062281226541296
Melaka,2019-10-01,local_private,15.670954405435356
Sabah,2019-10-01,local_private,13.360365415202569
Johor,2019-10-01,local_private,14.983833210547735
Kelantan,2019-11-01,local_private,12.239240090820958
Negeri Sembilan,2019-11-01,local_private,15.702748730811491
Terengganu,2019-11-01,local_private,12.60768643857491
Kedah,2019-11-01,local_private,11.002152340734519
Sarawak,2019-11-01,local_private,11.900799512436029
Pahang,2019-11-01,local_private,16.319207478532153
W.P. Labuan,2019-11-01,local_private,14.544769992758964
Selangor,2019-11-01,local_private,11.849973722124238
Perak,2019-11-01,local_private,12.858032880381296
Pulau Pinang,2019-11-01,local_private,15.604817244126606
Perlis,2019-11-01,local_private,15.972212702752705
Melaka,2019-11-01,local_private,12.477720541299508
Sabah,2019-11-01,local_private,14.558297471818477
Johor,2019-11-01,local_private,13.470621104282133
Kelantan,2019-12-01,local_private,14.176234583111016
Negeri Sembilan,2019-12-01,local_private,13.898633019343281
Terengganu,2019-12-01,local_private,13.023062386186073
Kedah,2019-12-01,local_private,14.06515216535526
Sarawak,2019-12-01,local_private,13.36886300978794
Pahang,2019-12-01,local_private,14.06465261431267
W.P. Labuan,2019-12-01,local_private,13.236533960972707
Selangor,2019-12-01,local_private,14.990955625709683
Perak,2019-12-01,local_private,15.856913733564674
Pulau Pinang,2019-12-01,local_private,13.083376399944381
Perlis,2019-12-01,local_private,12.076889171984204
Melaka,2019-12-01,local_private,13.919308284370995
Sabah,2019-12-01,local_private,14.417271593420127
Johor,2019-12-01,local_private,12.957393428670134
Kelantan,2020-01-01,local_private,15.09128440501788
Negeri Sembilan,2020-01-01,local_private,14.372767558982643
Terengganu,2020-01-01,local_private,12.190854001693033
Kedah,2020-01-01,local_private,14.66253312184404
Sarawak,2020-01-01,local_private,12.206915176075299
Pahang,2020-01-01,local_private,13.91005841212925
W.P. Labuan,2020-01-01,local_private,15.244883469186323
Selangor,2020-01-01,local_private,16.992403979268467
Perak,2020-01-01,local_private,16.10183721237152
Pulau Pinang,2020-01-01,local_private,16.762169138426817
Perlis,2020-01-01,local_private,16.270499012803317
Melaka,2020-01-01,local_private,17.37122515325056
Sabah,2020-01-01,local_private,15.71720815515961
Johor,2020-01-01,local_private,13.184677520852514
Kelantan,2020-02-01,local_private,15.56120182851303
Negeri Sembilan,2020-02-01,local_private,11.825330668023064
Terengganu,2020-02-01,local_private,16.865504694053172
Kedah,2020-02-01,local_private,15.083897717697374
Sarawak,2020-02-01,local_private,12.29987963206419
Pahang,2020-02-01,local_private,16.76814926161893
W.P. Labuan,2020-02-01,local_private,12.243572810552555
Selangor,2020-02-01,local_private,13.432617954172153
Perak,2020-02-01,local_private,16.99002038753415
Pulau Pinang,2020-02-01,local_private,11.89532764898016
Perlis,2020-02-01,local_private,12.562206453865144
Melaka,2020-02-01,local_private,12.893877058233903
Sabah,2020-02-01,local_private,14.638494160515656
Johor,2020-02-01,local_private,12.328761369521064
Kelantan,2020-03-01,local_private,14.928136555450015
Negeri Sembilan,2020-03-01,local_private,11.94634009262587
Terengganu,2020-03-01,local_private,13.339715435037066
Kedah,2020-03-01,local_private,15.751543535484288
Sarawak,2020-03-01,local_private,13.774203530621708
Pahang,2020-03-01,local_private,14.139677486625436
W.P. Labuan,2020-03-01,local_private,12.99060058125963
Selangor,2020-03-01,local_private,14.775005337987393
Perak,2020-03-01,local_private,15.806804433584825
Pulau Pinang,2020-03-01,local_private,12.143643978154726
Perlis,2020-03-01,local_private,12.01292172219774
Melaka,2020-03-01,local_private,16.95817687917184
Sabah,2020-03-01,local_private,13.832067409347072
Johor,2020-03-01,local_private,12.790306544687633
Kelantan,2020-04-01,local_private,13.071696708235601
Negeri Sembilan,2020-04-01,local_private,12.381426361018896
Terengganu,2020-04-01,local_private,13.779547980834332
Kedah,2020-04-01,local_private,16.428734477498125
Sarawak,2020-04-01,local_private,14.75602991626034
Pahang,2020-04-01,local_private,16.8536476379712
W.P. Labuan,2020-04-01,local_private,11.942588638898597
Selangor,2020-04-01,local_private,16.666876047926355
Perak,2020-04-01,local_private,14.597086897819425
Pulau Pinang,2020-04-01,local_private,16.457805536049047
Perlis,2020-04-01,local_private,12.117364768396714
Melaka,2020-04-01,local_private,15.297488589341343
Sabah,2020-04-01,local_private,15.07140461115513
Johor,2020-04-01,local_private,15.474345653798933
Kelantan,2020-05-01,local_private,13.66372355028279
Negeri Sembilan,2020-05-01,local_private,14.573490973120835
Terengganu,2020-05-01,local_private,10.88517687082519
Kedah,2020-05-01,local_private,15.425761096513865
Sarawak,2020-05-01,local_private,15.250757690547427
Pahang,2020-05-01,local_private,13.888159781019406
W.P. Labuan,2020-05-01,local_private,14.213016359181205
Selangor,2020-05-01,local_private,13.948909875769752
Perak,2020-05-01,local_private,14.515093074425538
Pulau Pinang,2020-05-01,local_private,14.628905862474
Perlis,2020-05-01,local_private,14.007184400817623
Melaka,2020-05-01,local_private,12.824550440788359
Sabah,2020-05-01,local_private,12.76880027232005
Johor,2020-05-01,local_private,10.948459355837358
Kelantan,2020-06-01,local_private,12.809429782650675
Negeri Sembilan,2020-06-01,local_private,15.241405048756516
Terengganu,2020-06-01,local_private,15.670557242178798
Kedah,2020-06-01,local_private,14.221519772549668
Sarawak,2020-06-01,local_private,13.043588612697224
Pahang,2020-06-01,local_private,12.911101453604775
W.P. Labuan,2020-06-01,local_private,13.953427254779744
Selangor,2020-06-01,local_private,13.178329264663226
Perak,2020-06-01,local_private,11.311865103155121
Pulau Pinang,2020-06-01,local_private,14.16868256895899
Perlis,2020-06-01,local_private,13.943926447069135
Melaka,2020-06-01,local_private,11.933202620965343
Sabah,2020-06-01,local_private,14.148835333057223
Johor,2020-06-01,local_private,14.630984220777641
Kelantan,2020-07-01,local_private,13.538857702112125
Negeri Sembilan,2020-07-01,local_private,15.432779801762555
Terengganu,2020-07-01,local_private,12.066103394800654
Kedah,2020-07-01,local_private,14.94751919073477
Sarawak,2020-07-01,local_private,11.717305170064344
Pahang,2020-07-01,local_private,11.347354485768193
W.P. Labuan,2020-07-01,local_private,12.863235500428583
Selangor,2020-07-01,local_private,13.00559127944093
Perak,2020-07-01,local_private,13.169035558295548
Pulau Pinang,2020-07-01,local_private,15.603629486045962
Perlis,2020-07-01,local_private,13.23512131783273
Melaka,2020-07-01,local_private,11.576102058822112
Sabah,2020-07-01,local_private,16.108562451859022
Johor,2020-07-01,local_private,12.939141651810036
Kelantan,2020-08-01,local_private,11.674165340847624
Negeri Sembilan,2020-08-01,local_private,14.153093290856566
Terengganu,2020-08-01,local_private,13.860174508921498
Kedah,2020-08-01,local_private,14.182894331121028
Sarawak,2020-08-01,local_private,12.682431715915849
Pahang,2020-08-01,local_private,14.955732677879217
W.P. Labuan,2020-08-01,local_private,12.403482111238576
Selangor,2020-08-01,local_private,11.933418768555882
Perak,2020-08-01,local_private,12.286144722581456
Pulau Pinang,2020-08-01,local_private,13.414903878105065
Perlis,2020-08-01,local_private,14.763773827479717
Melaka,2020-08-01,local_private,10.942793445157747
Sabah,2020-08-01,local_private,12.311230777121866
Johor,2020-08-01,local_private,13.200648187492055
Kelantan,2020-09-01,local_private,12.980015749510592
Negeri Sembilan,2020-09-01,local_private,13.99685282276523
Terengganu,2020-09-01,local_private,14.188693289952221
Kedah,2020-09-01,local_private,11.806353378423966
Sarawak,2020-09-01,local_private,13.541907982648937
Pahang,2020-09-01,local_private,12.812984929746559
W.P. Labuan,2020-09-01,local_private,15.428169931130634
Selangor,2020-09-01,local_private,15.332768409989367
Perak,2020-09-01,local_private,12.76884588268405
Pulau Pinang,2020-09-01,local_private,16.193360330847813
Perlis,2020-09-01,local_private,13.354127800208046
Melaka,2020-09-01,local_private,11.922755207148374
Sabah,2020-09-01,local_private,15.926552381083212
Johor,2020-09-01,local_private,11.245597872299273
Kelantan,2020-10-01,local_private,14.268368591921579
Negeri Sembilan,2020-10-01,local_private,13.056042685907077
Terengganu,2020-10-01,local_private,11.791476382006843
Kedah,2020-10-01,local_private,16.265038535501134
Sarawak,2020-10-01,local_private,13.413828119403732
Pahang,2020-10-01,local_private,12.893007055653031
W.P. Labuan,2020-10-01,local_private,13.186757919805412
Selangor,2020-10-01,local_private,16.654623231502143
Perak,2020-10-01,local_private,12.280870747741153
Pulau Pinang,2020-10-01,local_private,15.896207375415743
Perlis,2020-10-01,local_private,15.577305248062302
Melaka,2020-10-01,local_private,16.31899110831313
Sabah,2020-10-01,local_private,16.552350217556967
Johor,2020-10-01,local_private,15.319805163968848
Kelantan,2020-11-01,local_private,12.928139874134159
Negeri Sembilan,2020-11-01,local_private,11.274112882670835
Terengganu,2020-11-01,local_private,14.377669806811404
Kedah,2020-11-01,local_private,11.937192742429945
Sarawak,2020-11-01,local_private,11.548868117726443
Pahang,2020-11-01,local_private,15.343409496645537
W.P. Labuan,2020-11-01,local_private,11.894814335381705
Selangor,2020-11-01,local_private,11.438715163873695
Perak,2020-11-01,local_private,14.853143482113088
Pulau Pinang,2020-11-01,local_private,12.868165017240102
Perlis,2020-11-01,local_private,13.588432064316276
Melaka,2020-11-01,local_private,13.291082391409274
Sabah,2020-11-01,local_private,13.316916347307712
Johor,2020-11-01,local_private,11.010318284517782
Kelantan,2020-12-01,local_private,14.838935384766408
Negeri Sembilan,2020-12-01,local_private,16.250912100390142
Terengganu,2020-12-01,local_private,13.014953723441392
Kedah,2020-12-01,local_private,13.843770109961849
Sarawak,2020-12-01,local_private,13.323781890241074
Pahang,2020-12-01,local_private,11.300011713478005
W.P. Labuan,2020-12-01,local_private,12.176231936740969
Selangor,2020-12-01,local_private,13.124509935916304
Perak,2020-12-01,local_private,13.716147369586043
Pulau Pinang,2020-12-01,local_private,15.006034423921742
Perlis,2020-12-01,local_private,13.050297720566768
Melaka,2020-12-01,local_private,13.128583312777858
Sabah,2020-12-01,local_private,16.47758658525094
Johor,2020-12-01,local_private,12.407379670814684
Kelantan,2021-01-01,local_private,13.341127265107696
Negeri Sembilan,2021-01-01,local_private,14.384462253980418
Terengganu,2021-01-01,local_private,12.22593819869116
Kedah,2021-01-01,local_private,12.726117975745822
Sarawak,2021-01-01,local_private,14.620814121762663
Pahang,2021-01-01,local_private,14.375291588107139
W.P. Labuan,2021-01-01,local_private,11.60011726803403
Selangor,2021-01-01,local_private,16.38046122044356
Perak,2021-01-01,local_private,11.238176076100196
Pulau Pinang,2021-01-01,local_private,11.756813124809522
Perlis,2021-01-01,local_private,16.205986332177236
Melaka,2021-01-01,local_private,16.532703482809858
Sabah,2021-01-01,local_private,12.507413823742608
Johor,2021-01-01,local_private,13.954321261083164
Kelantan,2021-02-01,local_private,12.607319818357851
Negeri Sembilan,2021-02-01,local_private,11.49475009446454
Terengganu,2021-02-01,local_private,11.015221060372662
Kedah,2021-02-01,local_private,14.425596105288276
Sarawak,2021-02-01,local_private,13.622192430098432
Pahang,2021-02-01,local_private,13.551856079511033
W.P. Labuan,2021-02-01,local_private,14.030953170437458
Selangor,2021-02-01,local_private,11.487654380163711
Perak,2021-02-01,local_private,11.224477228111054
Pulau Pinang,2021-02-01,local_private,15.411754375482202
Perlis,2021-02-01,local_private,15.188048769675623
Melaka,2021-02-01,local_private,14.06156281038054
Sabah,2021-02-01,local_private,15.645855585880307
Johor,2021-02-01,local_private,13.63429124145716
Kelantan,2021-03-01,local_private,11.836400753395745
Negeri Sembilan,2021-03-01,local_private,15.715382308767172
Terengganu,2021-03-01,local_private,16.880763805051842
Kedah,2021-03-01,local_private,13.645158060497566
Sarawak,2021-03-01,local_private,16.159789339136598
Pahang,2021-03-01,local_private,11.940769981641772
W.P. Labuan,2021-03-01,local_private,16.432804869286187
Selangor,2021-03-01,local_private,14.224191582712637
Perak,2021-03-01,local_private,13.672247738193601
Pulau Pinang,2021-03-01,local_private,13.314886447663335
Perlis,2021-03-01,local_private,12.538325326339692
Melaka,2021-03-01,local_private,13.179468551249911
Sabah,2021-03-01,local_private,11.653866488877197
Johor,2021-03-01,local_private,13.492064992989716
Kelantan,2021-04-01,local_private,10.684342336065914
Negeri Sembilan,2021-04-01,local_private,11.564408185760968
Terengganu,2021-04-01,local_private,12.948613723201632
Kedah,2021-04-01,local_private,11.16382213237762
Sarawak,2021-04-01,local_private,15.490612685802885
Pahang,2021-04-01,local_private,14.011271080320558
W.P. Labuan,2021-04-01,local_private,12.004597489843166
Selangor,2021-04-01,local_private,13.829946108737762
Perak,2021-04-01,local_private,12.777749554850734
Pulau Pinang,2021-04-01,local_private,10.922245603463429
Perlis,2021-04-01,local_private,10.671555701987563
Melaka,2021-04-01,local_private,13.986837717119899
Sabah,2021-04-01,local_private,15.528975179600506
Johor,2021-04-01,local_private,12.629631379937555
Kelantan,2021-05-01,local_private,16.089555343771327
Negeri Sembilan,2021-05-01,local_private,15.398074818393505
Terengganu,2021-05-01,local_private,14.833571253276084
Kedah,2021-05-01,local_private,12.548157580792369
Sarawak,2021-05-01,local_private,11.85952780555402
Pahang,2021-05-01,local_private,13.13565128455035
W.P. Labuan,2021-05-01,local_private,15.538876118455647
Selangor,2021-05-01,local_private,15.460005118051713
Perak,2021-05-01,local_private,11.488138097070657
Pulau Pinang,2021-05-01,local_private,14.199963493267868
Perlis,2021-05-01,local_private,16.16703787421718
Melaka,2021-05-01,local_private,16.171004377796393
Sabah,2021-05-01,local_private,11.344600148962947
Johor,2021-05-01,local_private,15.459457180107673
Kelantan,2021-06-01,local_private,12.863617468951649
Negeri Sembilan,2021-06-01,local_private,13.067705701246908
Terengganu,2021-06-01,local_private,14.819867229870647
